,Bottom Temp Fall,Bottom Temp Spring,Bottom Temp Summer,Bottom Temp Winter,Mixed Layer Fall,Mixed Layer Spring,Mixed Layer Summer,Mixed Layer Winter,SSH Fall,SSH Spring,SSH Summer,SSH Winter,SST Fall,SST Spring,SST Summer,SST Winter
1993,-1.91924464589147,-1.54595550815063,-0.963042971760463,-1.00200537516079,-0.0561636486511252,0.00340804560792883,-0.021994404232091,0.000998486659459421,-0.00441639600542996,-0.0237188668492208,-0.0152813586550359,0.0360601001736448,-0.134512470129413,-0.699031541062701,0.574733859486095,0.189511249046493
1994,0.246367288936436,-1.3610609736873,-1.20346317893752,-1.00745107002578,-0.00393078003983056,0.00866504714096855,-0.00859695109746007,-0.00505861564893981,-0.0164492789140866,-0.0248956836769184,-0.0363667680625195,-0.0194530000239083,0.952831243341843,0.451447553340841,-0.457303408342433,-0.234436807164482
1995,-0.15065602196783,-0.285051377692884,0.548535996554568,0.125353130928938,-0.00639715369287663,0.00481776644508488,0.00845445956494751,0.00987776975456446,0.0226504460290936,0.0253259605192346,0.0504230916974395,-0.0233304290899513,-0.0213986370963503,0.518837835548853,0.0971083055206544,0.0218948547000642
1996,-0.266573382683901,-1.90036092956147,-1.89376450428554,-0.949101385911822,0.0151677412689694,-0.0315470896749513,0.0140369977511167,-0.000573337469910556,-0.0035172139140155,-0.051541734968039,-0.0536357981923044,-0.0415799614703801,-0.157110858461186,-0.581451144432255,-0.454754010939531,-0.72481593428185
1997,-1.94351369240159,-0.0363377300554808,-0.344492562631648,-1.20788117690196,-0.0427058756305259,0.0400827841976582,-0.0158532703279345,-0.0538249915105746,-0.142565395110756,0.0039722816730659,-0.00403594965402342,-0.0197948559096504,-0.575846903507006,-0.0398987173695297,0.402488341095399,0.765146149785662
1998,-2.50725479115505,-1.27728141575597,-1.93269883063959,-1.00032024767929,-0.0698285462507781,-0.0359482370904874,-0.01880941442912,-0.0312575996877653,-0.110933966968789,-0.0523696923513185,-0.0610356231379093,-0.0455322360817869,0.138767471275937,0.199882166456505,0.193149454124844,-0.954760954381074
1999,0.208940282538989,0.171074911112328,0.233946687969373,0.345493078473283,0.0123943563842137,0.0393439670049608,0.0198774929087643,0.0389328743890438,-0.00271150885800664,-0.00694714109484621,0.0210057028457375,0.012236254120118,-0.0229145005399907,0.290917703789112,0.359278885994328,0.633877959001261
2000,1.29764878253243,0.0226592715008537,0.853704248598141,-0.106416766847578,0.0879771517676826,0.00335552055965932,0.0154748781127024,0.0184109635785986,-0.00761726408528879,2.12239710456271e-05,0.0452255169085132,0.00429679516289508,-0.476334639333331,-0.315889479431868,-0.292783045823584,0.127130531545635
2001,0.74391274897287,0.367544554105957,0.401155372817727,-0.165797987030024,0.0198189355921678,-0.00636340855862437,-0.00647348869831164,0.0169343636382162,0.0497194289014165,-0.0645885990899725,-0.0167670686746143,-0.0473052332488331,-0.35667633874672,-0.2595746399278,-0.393926305931397,-0.564664642086194
2002,-0.705965802247249,1.12645699732863,0.585416257067917,-0.237090806046835,-0.0164521096488463,0.0390616896404507,-0.00374548216054637,-0.0299420179305731,-0.0514096204386586,0.00321847728029431,-0.0124435276094704,-0.0238849061616619,-0.489240912868806,0.64768789561706,-0.259878894898346,-0.113860511372293
2003,-0.565352042016756,-0.387546468838623,-1.5173058266752,-0.655463108284985,-0.010646663780151,-0.0494215456869635,-0.0200875151126556,-0.0427956506099242,-0.0342943893081552,0.0223431737715999,-0.0595696552916749,-0.039627117682734,-0.0778539627813921,0.0749284610572834,-0.782506749268431,-0.800997026694037
2004,-0.591614281521631,-0.217440481674004,-0.942370930488262,0.110246608186923,-0.0174312888507958,0.0131011153409209,-0.00722752898375825,0.00777436608448529,-0.0501610919902408,-0.0813590518154832,-0.0487773047339665,-0.0407971847687227,-0.403851427585982,-0.206374596202336,-0.580725897165579,0.00229124580207047
2005,-1.33275162704935,-0.0638434944392396,0.134633979938011,0.539044275039446,-0.0187544831454503,-0.00732413401659679,-0.00659998161304976,0.0215807479172982,-0.0412790645093269,-0.00312351133066828,0.0019052765950455,0.0197838632670919,-0.671260481599395,-1.03352564221452,0.193623625291954,-0.309474884161165
2006,-0.858663483676697,-0.448385463466295,-1.03043782347437,-0.36216608269144,-0.0153514915110093,-0.0205598807296652,-0.0122644892925198,0.0161750326064275,-0.0352371443641021,0.006015076882817,-0.0446993879814178,-0.0290360270148577,-0.226454335140375,-0.40679699594072,-0.17563106649452,-1.09104542726536
2007,-0.189994592962039,0.964290046598398,-0.268489384238008,0.117676918540908,-0.00243437083277496,0.0685365542667612,0.00466476133432569,0.0244282136609376,-0.0206438801532136,0.0351669468373332,0.0100115151252651,-0.0502090521472461,0.0191417425554998,-0.192593436209749,0.255542360621321,0.24139155263566
2008,-0.341383746983645,-0.658049593666637,0.551768042243288,-1.13707776324408,0.0410269670087147,0.00112914964155909,0.00446184271770927,-0.021852931888998,-0.00532203027998523,-0.0386243734358418,0.00301581765549999,-0.0425439316368362,-1.08447054764602,-0.350980860473874,-0.69584166386348,-0.354868957666124
2009,0.731461280244353,-0.193713507384418,0.0658881695627102,-1.51101457890119,-0.0270936044559911,-0.0241939715592238,-0.0154645558008115,-0.0162144811681595,0.0695907387703917,0.0137887063680538,0.0432991326357589,-0.0940379571348389,0.487152640469685,-0.501390259724683,-0.144926511775219,-1.30322786900441
2010,-0.463348051280102,-0.678208680607343,-0.80673929445863,0.282010325453259,0.0255689807520983,-0.048732619868364,-0.000947570276534972,0.0429226768926116,-0.0667266647594523,-0.0402009517329807,-0.00552921396588354,0.0408676725918754,-0.850851373212696,-0.396157000771971,0.292419009926109,-1.52064273674322
2011,-0.713018050475216,-0.852228588675064,0.674743006388872,-0.730805506621444,-0.0161239364112203,-0.0472137153495601,-0.00842681207571679,-0.0184159074914852,-0.0217228604668568,-0.00956307320711918,0.0456594589938769,-0.0597744981869023,-0.44318956999009,-0.210237827927712,0.243217936542815,-1.32381662940169
2012,-1.11689437740006,-0.132498819222426,-1.8416711636036,-1.66095481070822,0.0201124653531982,0.010400333686627,0.0092167445589406,-0.042199820793675,0.00368862972804083,0.0811840912326941,-0.027905348661148,0.00415757233980171,-0.199599285374088,-0.109643035770808,-0.462312423420959,-0.219440305743259
2013,0.126223047545965,-0.482064989364816,-1.10101744747797,0.0590349274739856,0.0100223545684194,0.00271200346074661,0.00866678958208702,0.0215452996634227,0.00200115549605594,0.0128555509789517,-0.0307808193004586,0.0112813033967971,0.107163315098021,-0.42561475483596,-0.600058457164499,0.042913507953426
2014,0.115276037193141,0.956614728454119,0.89962267936753,0.694434154324953,-0.00523792126393195,-0.00450262999115098,-0.018928506079274,0.00851134189586788,0.0513200012724514,0.0381290221210045,0.0533677014893206,0.100320198997737,-0.156324636754171,0.105112392360335,0.106409630713614,0.520309281450877
2015,1.10567453334556,-0.026962734789463,-0.155403060780371,1.8350587938865,-0.0185460291620409,-0.0290077144647889,-0.0105899627957084,0.0390471215504367,0.09648137925673,0.0348722668566933,0.0213575260481465,0.0794979585471712,0.632742288073084,0.536855931203345,0.246860375141385,0.483489204406867
2016,1.32880969936239,0.642969687647509,0.0921403125103229,0.372747775552059,0.0271822555945776,0.0148238600805352,0.00643459258134867,0.0159607837031148,0.0877579057990045,0.0548319011080294,-0.0211742968802452,0.0527003702846757,0.508772833901223,0.458290286679355,0.392104679731896,0.904639995904646
2017,0.220044866944746,0.681222608207622,1.06054124575498,0.707992184759229,0.0145129528532313,-0.00404044166411071,0.0162526120698022,-0.00160586048361867,0.0403620552397222,0.0313603256038716,0.0359088744886711,0.000144082763464551,0.345918590723987,0.401501081161889,0.097670506049172,0.930436858282178
2018,0.259004307381265,-0.509465181321436,-0.122243102781382,0.664773405315583,-0.00473063587780033,-0.00774429945643595,-0.00179611828427853,-0.00468193997231417,0.0407694321892133,-0.0267711046944407,0.00608846463062972,0.0396083562582241,0.51212584561489,0.142401590624107,0.235343017286918,0.360039162277085
2019,1.67422567044026,1.29128935393981,2.25046784116501,1.26851898167136,0.00582380928038171,-0.0189687732151685,0.026248998670978,-0.0115561152790153,0.10290839832466,0.0701555642682821,0.107457927910209,0.0995336351539544,0.594778425981205,0.748533890211769,0.528514313288024,1.09286571503028
2020,3.15321171496337,2.32633160118959,2.89799721708586,2.11546091444241,0.0508177543713288,0.0425418535125733,0.023911303166498,-0.0195452667103066,0.0564783574252851,0.0139723364289769,0.0164940230777531,0.0159682787663687,0.940816808833075,0.616058463524734,0.847317357863006,2.04213222512339
2021,2.45542832931082,2.50600217826869,2.87257902520823,2.49570119200661,0.0014028144101649,0.043588770739657,0.0201045782405508,0.0164244946507756,-0.00872015830570083,-0.0235091216550986,-0.0232179093011949,0.0604499487344903,1.10767967489857,0.536704680721298,0.234866776410448,1.15798319301956
