,Bottom T Mode 1,Mixed Layer Mode 1,Salinity Mode 1,SSH Mode 1,SST Mode 1,Bottom T Mode 2,Mixed Layer Mode 2,Salinity Mode 2,SSH Mode 2,SST Mode 2
1993,-0.0647060410575064,-0.144252053124669,-0.0858594404201619,0.0532421128940892,-0.0256515651509939,-0.0575774899862634,-0.0787920516779668,-0.00968537640905936,-0.13059575722454,-0.0951778279110377
1993.08333333333,-0.0272900042464056,-0.0329377187627548,0.0239053798400738,0.0945028880214398,0.0439117370220953,-0.0127662714040021,-0.086948877695156,-0.0803157003354534,-0.0399851739305853,0.000351851171752904
1993.16666666667,0.0455445329501101,-0.0449119064210354,0.00288592304406213,0.0830245853585329,0.0194894624773077,-0.055830876788279,0.0688962230246597,-0.0618397030418951,0.0599553392586334,-0.0810911169558827
1993.25,0.0481127688369522,-0.0273481263531818,0.00734625320035705,0.044702764410039,-0.0211666620259706,-0.0623150554357568,0.00147763439793579,-0.0630490725772015,0.0931412904728968,-0.0347766662275327
1993.33333333333,0.0612407356940924,-0.0317318573326672,0.0246211387785046,-0.0636589540818142,-0.0238309246026013,-0.0193902499647169,0.0264954894040312,-0.00300420621482095,0.0504693436508912,-0.0163126738040663
1993.41666666667,0.0386838319396981,-0.0595430932996766,-0.00568962652225096,-0.0178200208185723,0.00399488746853543,0.0508181011768337,0.0266146472591055,0.0100959084495368,0.0163140721159215,-0.00432104538293902
1993.5,-0.010149495653785,-0.0440295809120258,-0.0432092951773161,-0.034233011987786,-0.00387396272699542,0.0589965565687699,0.0180186196799186,-0.108001468251911,-0.0661732371418559,-0.00149400803591619
1993.58333333333,0.0348241397715666,-0.0163872802203038,-0.00783227972705299,0.0173367884949172,0.0600029804457726,0.00449688633908556,0.00669346958485434,-0.107605001458437,-0.00781294009728772,0.0188823930898392
1993.66666666667,0.0275271101786421,-0.0949952403264498,-0.102723332702966,-0.0642995776087068,0.0545922791080766,-0.00770073377593851,0.0872021017674443,-0.137732902183399,-0.0461171708425836,0.00301052650542842
1993.75,0.0190909304508611,-0.083164134303655,-0.113874229667654,-0.033676288592405,0.0697515666774096,0.0283822933842964,0.0129987243664702,0.033670546920923,-0.00503099363088378,-0.0250691314569747
1993.83333333333,0.0133023201889733,-0.0912093896678047,-0.0797899985748395,0.0499443360024232,0.0527809073128776,0.00733391001710588,0.0126296209886811,0.0138552198142867,-0.0226166249629348,-0.023107422484486
1993.91666666667,0.0275004561185792,-0.05201828457941,0.0208976480986443,0.0494772608655399,0.0814115018915379,-0.00457138975115511,-0.0133671896943485,0.0330635327523995,0.0177336542584765,-0.0643856615268459
1994,0.0289359762107994,-0.0203813987742669,-0.0179414715651619,0.0628021059075813,0.0754370218899361,-0.0402355725749299,0.0197067418115811,-0.0631561770662617,0.0302726563282705,-0.0595094689398425
1994.08333333333,-0.0380369700233136,-0.0775329724666071,-0.0223381388079533,0.109435687875146,0.0551262848655129,-0.0281603446107704,-0.000309851135201605,-0.0580289923181938,-0.066197363763039,-0.0942198160534233
1994.16666666667,-0.021550633981456,-0.110407820199769,-0.056668457578921,0.105876760651066,0.0468004179206353,-0.0793969450907663,0.0504890678641258,0.0114071023112468,-0.0471006164226863,-0.103813981955505
1994.25,-0.000212645943291062,-0.130587873643132,-0.0699344252589777,0.0368334173835497,0.0135840083425128,-0.0554344695128861,0.0784411629478985,-0.0379839378742618,-0.0571137186072106,-0.042068487716684
1994.33333333333,-0.0308423074848254,-0.0349557364487569,0.0236854809874349,0.163217619425208,0.00502556485089702,0.0999428894206876,-0.0192119798343725,-0.00216518897347323,-0.0173460653383659,0.06575947154994
1994.41666666667,0.0401524435152587,-0.0408516741973351,-0.0104593162182172,-0.0239098449078454,-0.00365367265551145,0.0704015113991586,0.00599936246941057,0.0512878273537539,-0.00459141352119312,0.018300023147685
1994.5,0.184064515470911,0.117073548943881,0.00518086572072938,-0.0401841521525524,0.0063416497549182,0.00128079064333314,0.0647480811750125,0.0260631542691753,0.0774275761382761,0.0307637333723533
1994.58333333333,0.123474575854189,-0.0110396659458698,-0.00251946827958236,-0.00484969875207652,-0.000159225780962002,-0.0140904341859511,0.0587285549966806,-0.00355994672828193,0.0635197091302904,0.0432076796108672
1994.66666666667,0.0611575798233925,-0.00742570452430741,0.0042371196713081,-0.0256056663103505,-0.0313570198514947,-0.0585018221424521,0.0136587500419814,0.0406273572495853,0.0311718165178296,0.0302267207572497
1994.75,0.0128622477480415,0.0316676552757419,0.0319034861233032,0.012878043476042,-0.0179045932283089,0.0278970164699321,0.0591330133350448,-0.0463299669481736,0.0231058428537586,0.0709362797807039
1994.83333333333,-0.0422254976773296,-0.071328888645968,-0.0445868075668185,-0.0171384958334198,-0.00665218374403786,0.0697500451449805,0.0624658677981082,-0.0303501932921008,-0.0925409138385825,0.0462574724485671
1994.91666666667,-0.0866187767702203,-0.0344912633744752,0.00240843259694044,0.00523260126117079,0.0165841859583983,0.0749911437827047,-0.126997238912743,-0.0194098756882202,-0.129451156428678,0.00701205533240016
1995,-0.0602345531105148,-0.0501157102925395,0.0659999099103073,0.0415249010837644,0.0177248450855932,-0.020669327297241,0.00754124201484339,-0.00158204375767021,-0.0773366261957206,-0.0638399370472343
1995.08333333333,0.00174554323103231,-0.0300753279475988,-0.0109629686748126,0.115793285802136,0.0212274918327971,-0.0856116461987035,0.0978389756033086,-0.0784420472642183,0.00993033262943264,-0.0601794521125181
1995.16666666667,-0.0188134336593544,-0.00949798954403644,-0.0552293169190432,-0.0202206087968432,-0.0604541987010096,-0.0488831357853873,-0.0147533454874614,-0.0981405489927831,-0.0227530436022785,-0.0369370965377781
1995.25,-0.0543378805542349,-0.0256734545808397,-0.00577641233495509,0.0138573403239067,0.0209150136722834,0.00801263236424886,-0.0216046584415249,-0.0527041593349947,-0.0783671428971245,0.0382006182700954
1995.33333333333,-0.0303208083411781,-0.0582743959865802,-0.0602685385727199,0.0970263434020155,0.072677907821156,0.0196939005570668,-0.0358317663598737,0.00615205529184415,-0.047936411871999,-0.00315815380039823
1995.41666666667,0.000170243265379734,-0.054593752528274,0.014939024690092,0.00192003429757911,0.0206932581145979,-0.0265796453423719,-0.0121491800750603,-0.0742854724981934,0.0040933684856791,-0.0136425186908598
1995.5,-0.0437199941548797,-0.0334661832603622,-0.00971825663600762,-0.0298999287081508,-0.0490001193585199,-0.112547960196379,-0.0229369940834271,-0.0704441285634102,-0.0466375870189253,-0.00512548011299086
1995.58333333333,-0.0773177542270406,-0.0239855734696652,0.0514113473709373,0.0853666280174835,0.0157889889960279,-0.0152041658179902,-0.0993850583346544,-0.023664381880387,-0.00639525293925186,-0.0601691435741843
1995.66666666667,-0.046316586887547,0.0353562896736752,-0.0279884871056791,0.121851013667268,-0.0272086150047432,0.0480263499313221,-0.0391905489362654,-0.0721626713509911,0.00234987700042313,0.0315782662739399
1995.75,-0.0153988217565556,-0.00606596838690964,-0.0506743580357502,0.015113249057357,-0.0402645901177832,0.0381981911525364,-0.0415850567590009,0.0351410170523468,-0.0355003728958248,0.0471124056922916
1995.83333333333,0.00764459286218762,-0.0169359898510142,-0.0191270999384107,0.0722214755745627,-0.0565584246415149,-0.0213779492741565,-0.0278846261295938,-0.00135252533235576,0.0178323189878631,-0.0174681589602319
1995.91666666667,0.00524515771038704,-0.0109130815808938,0.0197102241373868,0.0264976109858232,-0.0221627071135909,0.00367997461149735,0.0141264641130336,0.00190161970821616,0.00896695027035758,-0.0192472805092703
1996,0.0143136000909465,0.00578232305624413,0.0325099434885822,0.00900561073788204,0.010950817613869,-0.0082474537488957,-0.0467422524638516,0.0632314864020276,0.0173784418675138,-0.0050145192408028
1996.08333333333,0.00908351958923929,-0.039115211895786,0.0310145542090507,0.0206882865074332,0.00170496577515384,-0.100126148596664,0.064345760836375,0.00490621413415516,0.00657488935364224,-0.102792990069633
1996.16666666667,0.0499864831991881,-0.0636775365588814,0.0464420977056031,0.0387736035425023,0.0382727986012504,-0.0380057680060839,0.107874745009641,0.0259248766202513,0.0589670836180797,-0.0683291691189536
1996.25,0.0873567294321677,-0.0103075269833351,-0.0343191104359193,-0.0249608727103908,-0.0143892387667268,0.0475391261193514,0.0795213287637727,0.00723283013112856,0.10582293100708,-0.0553603887467061
1996.33333333333,0.100017940185872,-0.0665531346871791,-0.0782018149976141,-0.0409441160921746,0.03557647714006,-0.0530927940963118,0.0261443219380378,0.0273816882280963,-0.00948051017268606,-0.0282182833157838
1996.41666666667,0.0630402148723499,-0.0702654870061602,-0.0145701096639011,0.0161815413442112,0.0523919641990655,-0.0192636843600108,0.0310939846818184,-0.0132960970797752,0.0178475000376662,-0.00504921803028485
1996.5,0.114387134513391,0.0037628089538335,0.0138107169427638,0.026428627234362,0.0595889042618874,-0.0144475864507933,0.0503363558612359,0.00577861154866995,0.0443437832868668,-0.0256558622577252
1996.58333333333,0.0979300947596469,0.0131134890640536,0.0473982650812483,-0.0365137945490773,0.0315398589761382,-0.072686599638998,0.0105832342821015,0.00841975876876061,0.0349581635519737,0.0295908332315304
1996.66666666667,0.0430319811354398,-0.104509775253428,0.00280544355893584,0.0227223541433199,0.0235675320619911,-0.123190130176846,0.103409980121219,-0.0742070118458325,0.0259179106681726,-0.0421012389638176
1996.75,0.0297835515815221,0.0130379055724295,0.0316156687072875,0.00532465685598877,0.000641883809956083,-0.0928746710336566,0.0236908612370263,-0.101579629061537,0.0475593113391116,0.0319416807822812
1996.83333333333,0.0124516256631734,0.0263229803955406,0.0899911808070966,-0.0173331206029901,0.0339784391926403,-0.0628778662104379,-0.02149909404868,0.0493016590900479,0.0178241202140065,0.00883278560361087
1996.91666666667,0.0240816614560574,0.0041720860700092,0.000605976975543738,-0.0101601867714735,0.0388329890502032,-0.0809347669099687,0.01455640445659,0.0123666950465672,0.0239079839295073,0.00605158163735985
1997,-0.00608049983760671,-0.0818538650166437,-0.0708967226903479,0.0164363372697422,0.0405302623589148,-0.0440203648654435,0.0670746273204854,0.0602918393292109,-0.0486609400687038,-0.0256089011305222
1997.08333333333,-0.0317094319919782,-0.0672180632451146,-0.0865361585211671,-0.00202259041041645,0.00447177670986896,-0.0504356061915057,-0.000463507375137783,-0.0050352331720232,-0.0869040577001519,0.00533507102903625
1997.16666666667,-0.0352464423311384,-0.104405651529156,-0.125693071158936,0.0364051973821401,-0.00173573817854529,-0.0709361997785235,-0.0248164062589058,-0.0158412514240256,-0.114087800624381,-0.0674714003929461
1997.25,-0.0162929252431509,-0.00576832802523339,0.0702616004686687,0.133309982261357,0.0758494393902243,-0.0129796194748114,-0.00457712432708059,0.0364844851511963,-0.0171117157180624,0.0442799168228605
1997.33333333333,0.0363396695633931,-0.019289739736444,0.0219075455858549,0.101669393393008,0.0341039818167406,-0.037358786104156,0.0260248084021908,0.0905803467145705,0.0358018389190015,0.0423648042780065
1997.41666666667,0.00294277199232141,0.0605231391554926,0.00954308451873093,0.0983223984817424,0.0415137781118923,0.00458562618389799,-0.0345580397962464,-0.0678505709462581,0.0669123542079129,0.0540047106299623
1997.5,-0.0501577089217703,-0.0256099807283391,-0.0313828311940716,-0.00146351602975186,0.00335390642284833,-0.0282032081388985,0.00591678534445474,-0.0981624627799486,-0.0124754792203585,0.0199954243615659
1997.58333333333,-0.0723030373711557,-0.0551922347391601,-0.0125100828650768,0.0746295952411234,0.00878430420333965,0.0320056145012137,0.010762389473754,-0.0495514315841441,-0.0101018117746065,0.0375213459082744
1997.66666666667,-0.0192925183617437,-0.0311324648044367,-0.0694451635060071,-0.01655153711391,0.00686165275979552,-0.000836253239141044,0.0269656651738743,-0.0414512696899697,-0.0181700461158277,0.0237813979972227
1997.75,0.0151185094259802,-0.0645451113033609,-0.0438942994684957,-0.0167953732090766,0.0315856588111788,-0.0186684754467903,0.134610753554251,-0.0783759106825318,-0.00355954036478314,-0.037408259082799
1997.83333333333,0.0464081244110817,-0.0541967490760281,-0.0784191988197513,0.0390836985195236,-0.0277436567172337,-0.0350976147689157,0.143786231377917,0.0261106659584812,0.0480042632640467,-0.011479285274367
1997.91666666667,0.0403501172835639,-0.0702230917212573,-0.0981005000945475,0.0772559546685465,-0.0539731553314382,0.0154998767218143,0.121344516686282,-0.0267808224411019,0.0392340178529922,-0.0499157748017086
1998,0.0236682504484428,-0.0893849390003663,-0.115842856945887,0.00107166575320697,-0.0836053582944802,-0.0526349831396936,0.0686054698517489,-0.0217945268990357,0.0177747854313958,-0.166298811991209
1998.08333333333,-0.000130697363960627,-0.0287574602413921,0.0438152747682827,-0.0126489593974624,-0.147011902921993,-0.0669042843787632,-0.0398239418229763,-0.0300710308026031,0.0337881339245298,-0.108357771705711
1998.16666666667,0.0193844070928232,-0.0747552715444826,-0.0524557088788031,-0.125233539679936,-0.0948263988106788,-0.0884183605321868,0.0759936577073543,-0.0740157781537628,0.0453541740411592,-0.121662928667796
1998.25,0.0479218744063823,-0.0496340047341368,-0.000908638362808718,-0.0918206571470782,-0.0357242487867016,-0.1161546046811,0.0860665036163601,0.0529246501966199,0.0327877115000636,-0.0393195790277841
1998.33333333333,0.0238879047421854,-0.0191085248631335,-0.0461066381860105,-0.082922080149116,-0.0837512840900471,-0.0675689967094589,0.0556350539637567,-0.00816687757506694,-0.0193270879087367,-0.0216200856663237
1998.41666666667,-0.0040167351240069,-0.0680301980525007,-0.057445515549298,-0.0418259351902701,0.00421546284220511,-0.0267998842252567,-0.0162592072835986,0.0125478965549108,-0.0813971101079282,0.0483719820204697
1998.5,0.00242536870112687,-0.134569414556677,-0.0320648343754069,0.0335221461717684,0.0262142028952069,0.0054468886967007,0.0542312444020486,-0.00372235135813445,-0.0454114266075476,-0.00722458100059946
1998.58333333333,-0.069080138217841,-0.087436494033656,0.011248093041134,0.0385136053731532,0.0160526515500414,0.049336913450315,0.00712614807769269,0.0322537013925633,-0.0183222497450386,0.00568908676918309
1998.66666666667,0.11517996344917,-0.0856780693685123,-0.00231742232789387,-0.114428965688691,0.00656373750065768,-0.0398765374413746,0.0787526181133225,0.102430207822575,-0.00473891360944525,-0.032314969599621
1998.75,0.0384694323112243,-0.120022115543258,-0.0101239312547265,-0.064137502961033,0.0154146762139331,0.0195378493805192,0.079173473127222,0.0396567051941844,-0.0102467139507784,-0.0539453130860196
1998.83333333333,0.00225283611048508,-0.139465673506412,-0.0756855776492075,-0.0078332407592852,0.0258695516578574,0.000351610143757618,0.132732373932638,0.0703450025431542,-0.0435117430347669,-0.0602205593367683
1998.91666666667,-0.0521484254100991,-0.155172115498934,-0.0673699786840829,0.0222567617264956,0.0478126564768136,0.00789175553697569,0.0510724310210892,0.0596674288967618,-0.119879507224584,-0.129913582021791
1999,-0.0640535016498614,-0.0695940568858134,-0.00897071537290113,0.0513063725783993,0.0524484649380719,-0.0119015842997078,0.00675195477396733,-0.036925165280121,-0.101453843897368,-0.0641329372736225
1999.08333333333,-0.0761140557784848,-0.0375774463357626,0.0459744576133177,-0.00579998233649643,0.0393583063028613,-0.0587724838334591,-0.0299008049484801,0.00113805911923671,-0.108662884098605,-0.0353786693829319
1999.16666666667,-0.0108752647823615,0.00676974611797234,0.116870587638322,0.104213486300571,0.0963510945750104,-0.0264947243864845,0.00354540185621251,0.0165526968880249,0.00197795461473029,0.0166412046386537
1999.25,-0.0302781452782378,-0.0316539898004053,-0.00236082336075361,0.0903639027409857,0.079272677325052,-0.014229624273323,0.0330464616517384,-0.0288510010506936,-0.0569962522219859,-0.00592136288546457
1999.33333333333,-0.00560347267701343,0.0458101187576362,0.0209445033464635,0.0970848827286959,0.0481757422728649,-0.0291748431187129,-0.0489797424094664,-0.0140288027464001,0.0250981600646763,0.0604468321432048
1999.41666666667,-0.0384924162073174,0.000696999644175701,0.0306926411096544,0.102469302467374,0.0462968641406901,-0.0208076547412355,0.0135408436339042,-0.00313137580200482,0.0285431570314872,0.0416110031077147
1999.5,-0.0494696248884067,-0.0264355904567371,-0.00593025763520075,0.00644766504350529,0.026210418263953,-0.019987404833772,0.0105471005724398,0.00651342468108438,-0.0203628126035698,-0.00100002588888624
1999.58333333333,-0.0633386038236696,-0.038874453133484,-0.00929261681871718,0.0139399444532554,0.0282685164465253,0.0532754937460979,-0.00970084208577692,-0.0842950877755895,-0.0579109160611905,-0.0026474524064156
1999.66666666667,-0.0154948942886838,0.0390896653981951,0.0302764659730666,0.121951773196879,0.0328198359017668,-0.0204259840100938,-0.0419913252859435,-0.0508226524010622,0.0291215305620198,0.0483338578475729
1999.75,0.0142199626140421,0.0334233420756367,-0.0160081117535911,0.045280589989039,-0.00967643700238959,-0.101213890181491,-0.0293925668342711,-0.103903543659605,0.031222457376183,0.0283874753188723
1999.83333333333,0.00486165428860898,-0.0344247898514229,0.000259263615462833,0.0309149506469091,0.0040510715050274,-0.043681793291427,0.0436754933868149,-0.023362133853393,-0.00221009716743893,-0.0368802629020129
1999.91666666667,-0.0288670396625115,0.00820522366286404,0.0412345257619821,0.0518098002293189,0.0340146742190917,-0.00481578033773477,0.00790095572597431,-0.00634268654977089,-0.0262840090886026,-0.0437403102723661
2000,-0.0253386737368722,-0.0159363754059224,0.0645553538295464,0.0329211726956297,0.0709889905455502,-0.0157685126500956,-0.0068522718390916,0.0404008947648501,-0.0367716584801374,-0.0399830058859438
2000.08333333333,-0.0107017759240332,-0.00813788469110043,0.0648581693203079,-0.0300315986863054,0.0216720758742413,-0.0488271781769977,0.0128249159565051,0.0508163128397911,-0.0133393473781747,-0.0123734918550389
2000.16666666667,-0.0411165423597421,-0.0546046913031026,-0.04614842306246,0.0674403356880196,0.0383967173169613,-0.0139675472953464,-0.0150681466904203,-0.00776792752844645,-0.055696478578256,-0.0710010237376252
2000.25,0.0188610732154032,-0.0460656388201241,-0.0353962283848888,0.105470482670896,0.0524939479661933,-0.0211804388159319,0.0169290831513477,0.00474282030454753,0.0170966767849686,-0.0535698677134394
2000.33333333333,0.00355643354848646,0.0160971934920773,-0.00698132838830378,-0.0104378798141292,0.0192622855672367,-0.0494485199509727,-0.00105864461317375,0.0466151987790017,-0.00178264363910454,-0.0381289969802736
2000.41666666667,-0.0459547319803036,0.0144724142234928,0.0111937177595016,0.0389991249947573,0.0579017296911431,0.0115309459936159,0.00020715715605722,-0.0467649598622905,0.0139276029952708,-0.0278320474037451
2000.5,-0.0153530000297896,0.0144638981331291,-0.00995853044503504,0.0277346481563669,0.0398262728060462,0.00126845686574824,-0.0355386945364817,0.023679121724866,0.018848758675817,-0.0299128873615041
2000.58333333333,0.0155860500042538,0.0640142700509128,0.0331811433219015,-0.0240587975965537,0.0385815828254084,-0.0294022738256303,-0.0197337281174217,0.0492719196776276,0.0292625475912014,-0.0140834135795866
2000.66666666667,-0.0133259403261355,0.0595076886265795,0.0101229074984793,0.0561633085741651,0.0183842757786075,-0.00601539214160737,-0.0448297890466489,0.00574795030719894,0.027810363264234,0.00108353395348592
2000.75,0.0241564904618602,0.0899967219731535,0.107237470120572,0.0628461280155516,0.0220181719868795,-0.00435523799721179,-0.00663268713624276,-0.0586163461148507,0.074043521683869,0.0210036219816289
2000.83333333333,-0.007343690111475,0.0620465010655073,0.0665214362828755,0.0311287606469653,0.0402018502344395,0.00739984292516491,0.0357450149141217,-0.0577988106715266,0.0251745459879862,-0.0235707565129185
2000.91666666667,0.0236997638260405,0.0967605219887165,0.106458088872534,-0.000305285842129889,0.0411997002102077,0.00219122119414542,0.00408988476168819,-0.0157226307388205,0.0591745020463769,0.0639485436332874
2001,0.0756242654684415,0.0864027059841663,0.0239552766883982,0.0225932174417838,0.0405956065932414,0.0450295214150024,0.0541060096653428,-0.0228439964861991,0.110202952963757,0.08300221002026
2001.08333333333,0.0254414507071394,-0.0021075535022604,-0.0578505368162227,0.0169955344303379,0.0108589361625793,0.0728758212362299,0.0919399231249322,-0.0065862095836681,0.0163013175409524,-0.0520972893763878
2001.16666666667,0.00708980602564919,0.0340385849468244,0.0346550743860966,0.116866443796439,0.0306834294749065,0.03266629080366,-0.0013527846507123,0.0151244068453369,0.0285712384587082,-0.00710473624815683
2001.25,0.0194084469825765,0.0439561193419038,0.0151266219543857,-0.0831929415393863,-0.0444380434368063,0.0303264178769659,0.0733266175514375,-0.0394136874685791,0.0349459874533266,-0.0220540468936992
2001.33333333333,-0.00239364726253347,0.0653538771143125,0.0366291594587468,-0.0176233906947402,0.00804768213370363,0.0488959427113557,0.00932414757109415,-0.05156552559262,0.0206506322156171,0.0108336195054925
2001.41666666667,0.00393910383661364,-0.0151636674243347,-0.0473613048362672,-0.0180338378546455,0.0614861353119265,0.0200219090677511,0.100529290301962,-0.0473267771914686,0.00573911449207685,-0.00477141926760819
2001.5,-0.0446759933377927,-0.0144028881468272,-0.00321818394549008,0.0459268557349077,0.041118251642223,-0.0245486220224182,-0.0398932545067394,0.0383479891309503,0.0264431675848335,-0.0404589882087419
2001.58333333333,-0.0453701779315601,-0.0153891749675427,-0.0340425548058568,0.0101286825118496,-0.00957437748912243,0.0294254804966352,0.0670420276375963,-0.0373576421881704,0.00622414095990363,-0.0455407024773823
2001.66666666667,0.00229064427795918,0.0170166023729839,-0.0494371655722913,0.0182779482806366,-0.0218981406655154,0.105207218894391,0.017787728173344,-0.0647037125364117,0.0309152792992056,-0.00458753349094981
2001.75,0.0483379571957779,0.0688427762662661,0.0646425611075701,0.0167718290663173,0.0432119756186002,0.0758356059258805,-0.0485660931275413,0.0266349818712829,0.0752295024679759,0.0223947759515584
2001.83333333333,0.00896934761363402,0.031018744853821,0.045401441662314,-0.0532106276265073,0.0471680358226758,0.0335347670047722,-0.0150729453722764,-0.0107081714867731,0.0203732228517433,-0.0354341866406128
2001.91666666667,-0.0773381046895706,-0.0358476770843117,0.0116638458835536,0.0380246212787037,0.0632078065687674,0.0120861227925369,-0.0645485334135669,-0.00960329324445368,-0.0928542151223204,-0.171102758870298
2002,0.0179689613794172,-0.0279765711929214,-0.0822415034043659,0.0597310847681908,0.0843830134101726,0.00381212627445241,0.0517935559920552,0.0358366269174109,0.0117571269653257,-0.0421661514501747
2002.08333333333,-0.000206391950559501,-0.0414346183960153,-0.0136275233728878,0.0131664658031052,0.102051765966664,-0.0140700501201095,0.0119440658405332,0.0068157094257383,-0.00416581638817194,-0.0858666734757064
2002.16666666667,-0.0140549049134354,0.0354313077341058,0.00205989670696786,0.000386656367230674,0.0692116356993524,-0.0192633227015104,0.00791308317697632,0.036940137456434,-0.0367834733670233,0.0467333159271346
2002.25,-0.0720327542670223,0.0170150060039037,-0.0047990852586174,0.0329018752251491,0.0191449963838272,0.0323659266035835,-0.0228746291161351,-0.00876558523342477,-0.113039420848556,0.0415371532257921
2002.33333333333,-0.0295759484666386,-0.0240352797523478,0.0774007461012506,0.0614647526777223,0.0886062811583909,0.0608350520641643,0.0245967503998639,0.0254308937973449,-0.036702275432677,0.0205274351798453
2002.41666666667,-0.0785785601584381,0.0507517297961653,0.036209359779407,0.115333947884488,0.0522564318474152,0.0540816816061988,-0.0227444891827276,0.0585637630135949,0.0149499343413682,0.0161727817470367
2002.5,-0.0644644158145157,0.01849305715313,-0.0235021738342621,-0.00558409533945226,-0.00380246147331537,0.0655426981062063,0.010697393181773,0.0178064576752381,-0.0015856319731492,-0.0159031498985558
