"Winter","Spring","Summer","Fall"
-2.1055880895223e-17,2.10564212438273e-17,0,1.81838404393613e-17
9.57217329675753e-18,-2.10551945064554e-17,9.5725237931495e-18,1.43562445908825e-17
1.33990097363871e-17,-3.82812159306681e-18,2.39269866940395e-17,-1.53125447883326e-17
5.74161283296327e-18,-1.91435287686005e-17,1.72290006435444e-17,9.58198719573261e-19
-1.14834520281797e-17,-7.65624318613363e-18,3.82812159306681e-18,-6.70097987384309e-18
9.5796505531195e-19,-1.72284748989565e-17,6.69973853245488e-18,-2.87062386627749e-18
2.48851269975474e-17,-3.82836986134446e-18,-1.62712108364285e-17,-2.39265193655169e-17
-1.53125447883326e-17,-3.82953088064285e-18,-5.74113090042432e-18,4.78626189657475e-18
-1.33991265685178e-17,-9.57208567265954e-18,-2.87074069840814e-18,1.14834301221552e-17
7.65624318613363e-18,-2.10557786671087e-17,-1.62709771721672e-17,-2.58397623371357e-17
-1.91435287686005e-17,1.14862340932909e-17,1.72286501471525e-17,-2.29693721351195e-17
5.74126233657131e-18,-7.65633081023162e-18,-9.57182280036556e-18,6.70195834293734e-18
2.29678423644087e-17,7.65627239416629e-18,9.57789807115966e-19,-2.67942808445933e-17
-5.74266432213918e-18,-1.91411921259874e-17,1.24427679550024e-17,-1.53126032043979e-17
7.65624318613363e-18,-1.9141308958118e-17,-1.91415426223793e-17,-2.2013276393898e-17
5.74254749000852e-18,-1.53131581570185e-17,-2.10546103458022e-17,1.43570332077644e-17
-5.74206555746957e-18,2.67973748423659e-17,-9.57264062528015e-19,1.62709771721672e-17
1.14829920016652e-17,2.6797435312121e-17,2.67975521442516e-17,-2.00988651009727e-17
3.83045823567993e-18,7.65631620621529e-18,2.48846596690248e-17,-1.72289422274791e-17
-7.65625779014996e-18,7.65628699818262e-18,2.29694889672501e-17,1.1485533100507e-17
1.33987760721258e-17,7.65630160219896e-18,3.8278879288055e-18,-2.58406969941809e-17
9.57322478593343e-18,-1.14843939872331e-17,-1.72277154901072e-17,1.81841033116553e-17
0,-3.82812889507498e-18,1.91417762866406e-17,-9.57322478593343e-18
-2.4885944822462e-17,2.29684958941396e-17,1.72292927238711e-17,-2.77555756156289e-17
-2.6793871932136e-17,-7.65638922629695e-18,2.29687295584009e-17,1.34005285540857e-17
1.14822910088813e-17,1.14851168860415e-17,-1.14843647792004e-17,-9.61294771035639e-19
-7.65627239416629e-18,-5.74291259041682e-18,-1.72281828186298e-17,-5.74206555746957e-18
1.14848321077231e-17,-3.82858892158944e-18,-1.33986592399952e-17,-2.29687879744662e-17
-2.29690216387275e-17,7.65630160219896e-18,-1.91581327849324e-18,1.33990097363871e-17
-1.53126616204632e-17,2.48844844208288e-17,-1.72289714355118e-17,-2.10550192582594e-17
-2.29687295584009e-17,-2.10558954992394e-17,-7.65625779014996e-18,9.58786531230623e-19
2.10557786671087e-17,-1.53124863722673e-17,2.10563044116967e-17,-1.91570009736667e-18
9.57240696101884e-18,5.74218238960022e-18,5.74243065787787e-18,-4.78435607244343e-18
1.14852994362457e-17,2.67956828301611e-17,-7.65624318613363e-18,-1.24430892433617e-17
2.10536172726916e-17,1.91651427127718e-18,1.33986592399952e-17,9.61645267427606e-19
3.83162655698649e-18,-2.29690800547929e-17,-5.74324848279246e-18,6.70242567145996e-18
-1.91663110340783e-18,1.33992434006484e-17,1.72292343078057e-17,9.5735752823254e-18
-9.5725237931495e-18,-5.74183189320825e-18,1.14850657719844e-17,2.39269866940395e-17
-9.57193963249622e-18,-1.91422436151633e-17,1.91628060701587e-18,2.4885419077874e-17
-1.72293511399364e-17,9.57100497545097e-18,1.91414367432609e-17,1.91415426223793e-17
5.74101406829366e-18,-2.67957996622918e-17,2.10558516871904e-17,1.91436456007311e-17
-9.57322478593343e-18,7.65624318613363e-18,-2.488488785678e-17,1.2443060035329e-17
-1.91534594997062e-18,-5.74218238960022e-18,2.39274467205539e-17,9.58490799899901e-19
3.8278879288055e-18,1.91604694275456e-18,-1.8184307767884e-17,2.48856527421354e-17
-3.82882258585075e-18,-3.82882988785891e-18,2.00960611298369e-17,-2.39255847084716e-17
-5.74124773255498e-18,1.33985424078645e-17,-1.91663110340783e-18,-1.24430308272963e-17
1.53124863722673e-17,-1.91421705950816e-17,1.72290006435444e-17,-2.00993032214626e-17
-2.10543182654755e-17,1.9141308958118e-17,2.67980194727743e-17,1.91415426223793e-17
1.53124863722673e-17,-1.14850657719844e-17,6.69962170032422e-18,1.14841311149391e-17
-2.10543036614592e-17,-1.53125447883326e-17,2.2013364017996e-17,-1.53124863722673e-17
-1.14845984434618e-17,1.91581327849324e-18,7.65625779014996e-18,2.29694305511848e-17
2.29688463905315e-17,7.65630160219896e-18,1.4357412912189e-17,2.6797084815729e-17
1.53127200365286e-17,-3.82882258585075e-18,-9.57123863971228e-18,2.29701315439688e-17
1.33991539510484e-17,-1.33983671596685e-17,-2.77555756156289e-17,2.20151457079885e-17
-7.65624318613363e-18,5.74136456468563e-18,3.82835525732813e-18,-1.91277564309619e-18
-1.53127200365286e-17,2.67979026406436e-17,2.29687295584009e-17,-1.91437624328618e-17
1.53128076606266e-17,-5.74101406829366e-18,1.53127492445612e-17,1.53124863722673e-17
2.1056362827762e-17,1.33982795355705e-17,9.57135547184294e-18,-2.10527410317117e-17
-3.82812159306681e-18,-2.48854774939394e-17,-2.58396418540009e-17,9.57345845019474e-18
-9.57207837065137e-18,3.83069189994124e-18,8.61470477800087e-18,9.61294771035639e-19
5.74241605386153e-18,-9.57234854495351e-18,-1.91499545357865e-18,5.74054673977104e-18
1.14841311149391e-17,-2.67957412462265e-17,-9.57147230397359e-19,2.29693721351195e-17
2.48844844208288e-17,-1.1483685692441e-17,-1.81837236072307e-17,2.20151457079885e-17
5.74241605386153e-18,-7.65627421966833e-18,1.72289130194464e-17,1.62737811433029e-17
2.48851269975474e-17,1.72284164828912e-17,-1.62711597223713e-17,-2.00979304439274e-17
-1.91418931187713e-17,-1.33992434006484e-17,0,-9.58257135638589e-19
3.82813619708315e-18,9.57231933692085e-18,-2.00993324294953e-17,-1.81831686546101e-17
-1.33985424078645e-17,-1.91419807428693e-17,-1.91409000456607e-17,-2.58447861187539e-17
7.65624318613363e-18,2.10552237144881e-17,-1.72282996507605e-17,-3.83115922846386e-18
7.65627239416629e-18,1.33990681524525e-17,-9.57170596823491e-18,1.81822339975648e-17
1.91709843193046e-18,5.74136456468563e-18,-2.67973768960557e-17,-1.14829627936326e-17
-1.91511228570931e-18,2.1056187579566e-17,-2.48840170923062e-17,-2.48855359100047e-17
-1.14846276514944e-17,-1.33990389444198e-17,7.65624318613363e-18,1.62700425151219e-17
-2.67973184799903e-17,-9.57275745741081e-18,1.914878621448e-18,-2.20130281256204e-17
-5.74113090042432e-18,2.10566549080886e-17,1.33992434006484e-17,2.00993032214626e-17
1.33998275613017e-17,5.74259130205752e-18,3.82812159306681e-18,9.57158913610425e-18
-1.91427109436859e-17,1.91476178931734e-18,2.48850101654168e-17,3.82860352560577e-18
1.914878621448e-18,1.91410752938567e-17,1.33982211195052e-17,-9.58023471377278e-19
-2.29691968869235e-17,5.74253288599219e-18,-1.53124863722673e-17,7.65811250022412e-18
-1.91417762866406e-18,-1.14850657719844e-17,5.74183189320825e-18,-2.48861784867233e-17
5.74136456468563e-18,1.53125155802999e-17,1.914878621448e-18,2.10558954992394e-17
2.48848933332861e-17,-2.10540115811325e-17,-2.67975521442516e-17,1.91453688746583e-17
-1.91425941115552e-17,7.65624318613363e-18,-1.72275986579766e-17,-2.10555450028474e-17
5.74229922173088e-18,3.82812159306681e-18,2.29694789269889e-17,-7.65811250022412e-18
-1.72277154901072e-17,1.33978414150806e-17,2.488559432607e-17,1.91436894127801e-17
-1.91522911783996e-18,1.33986592399952e-17,-1.72280659864992e-17,-1.33971404222966e-17
1.33977537909826e-17,7.65720705121154e-18,-1.91616377488521e-18,1.14841552743177e-17
5.74194872533891e-18,2.29687295584009e-17,2.10547855939981e-17,1.53125520903408e-17
-2.6797084815729e-17,4.01986648589906e-17,-1.72285698250626e-17,-5.74113090042432e-18
4.01986064429252e-17,-2.10552529225208e-17,3.82882258585075e-18,-1.91628790902403e-18
-1.72284164828912e-17,1.91415426223793e-17,-1.91522911783996e-18,9.57275745741081e-18
-4.78549080451242e-17,-1.53124863722673e-17,-1.14841311149391e-17,1.91441129292537e-17
2.48846596690248e-17,3.44551973159531e-17,-1.14844195442617e-17,-7.65624318613363e-18
-5.35956884491566e-17,1.91522911783996e-18,1.53125484393367e-17,-1.91557961423193e-18
0,2.48843675886981e-17,1.91434119364698e-17,9.57347305421107e-18
-3.82835525732813e-17,-4.59395620951536e-17,-1.14844231952658e-17,-9.57345845019474e-18
-1.91628060701587e-18,2.29687295584009e-17,2.29695473833155e-17,-2.67980194727743e-17
-5.74229922173088e-18,-1.72288253953485e-17,1.33991557765504e-17,-1.53124863722673e-17
-7.65811250022412e-18,-1.33992434006484e-17,1.91452812505603e-18,2.488559432607e-17
2.1056187579566e-17,2.10560707474354e-17,3.82812159306681e-18,-3.82928991437337e-18
7.65624318613363e-18,-5.7427665502535e-18,-2.6797084815729e-17,-1.14831964578939e-17
-1.33985424078645e-17,-9.57170596823491e-18,1.91409438577097e-17,5.74136456468563e-18
-1.33992434006484e-17,2.67973768960557e-17,2.10565964920233e-17,3.83234215378675e-18
-1.91581327849324e-18,-1.1485091329013e-17,-1.91476178931734e-18,-1.72275986579766e-17
-2.10566549080886e-17,1.72279491543685e-17,-1.91557961423193e-18,-2.67961501586838e-17
2.67973768960557e-17,-1.14843647792004e-17,1.53125739963652e-17,2.29687295584009e-17
-2.48851854136127e-17,7.65624318613363e-18,-1.14846276514944e-17,2.10549024261288e-17
-2.29702483760994e-17,2.67973768960557e-17,-1.14843647792004e-17,9.57254569917399e-18
-1.91452812505603e-18,-1.91410752938567e-17,5.74206555746957e-18,7.65814170825678e-18
-5.74229922173088e-18,1.91427109436859e-17,2.6797084815729e-17,-3.83162655698649e-18
1.53124863722673e-17,1.53124863722673e-17,-9.57112180758163e-18,2.67968511514677e-17
-1.91410752938567e-17,1.9159301106239e-18,-1.33981919114725e-17,2.77555756156289e-17
7.65624318613363e-18,7.65624318613363e-18,1.14839266587105e-17,-1.72294095560017e-17
-2.10534420244956e-17,5.74183189320825e-18,2.67987204655582e-17,9.57325399396609e-18
-1.72281828186298e-17,1.91534594997062e-18,-2.29687879744662e-17,1.91604694275456e-18
1.53124863722673e-17,-2.67949818373772e-17,-2.48845428368941e-17,7.65625779014996e-18
1.148249546511e-17,-2.10550192582594e-17,-1.14848613157557e-17,1.8183519151002e-17
2.48848933332861e-17,-1.14857667647683e-17,-2.10555450028474e-17,2.67977858085129e-17
2.48846596690248e-17,-9.57205646462687e-18,-1.722643033667e-17,8.60959337228468e-18
-1.53125447883326e-17,-5.74288338238416e-18,2.29689048065969e-17,-2.48858279903313e-17
-2.29688463905315e-17,-2.29697810475768e-17,-2.29688463905315e-17,-9.57322478593343e-18
-5.74042990764039e-18,-3.83092556420255e-18,-1.72284164828912e-17,-1.33977245829499e-17
1.53124863722673e-17,-2.29697810475768e-17,0,-2.77555756156289e-17
5.74301481853114e-18,-2.67976087348149e-17,-1.91420099509019e-17,-3.82953818265102e-18
-7.65671051465625e-18,1.1485094980017e-17,3.83302854255436e-18,-9.57240696101884e-18
-3.82882258585075e-18,2.10559539153047e-17,-2.10538509369529e-17,-8.61235353137142e-18
3.82835525732813e-18,1.53125447883326e-17,2.29693137190542e-17,1.81837309092389e-17
2.29687295584009e-17,-2.67975521442516e-17,-5.74019624337907e-18,2.29677949013556e-17
-1.14839193567023e-17,-7.65624318613363e-18,9.57100497545097e-18,-1.24430016192637e-17
0,-1.91476178931734e-18,-1.91408416295954e-17,-2.10553697546514e-17
2.10556618349781e-17,-7.65627239416629e-18,-1.91408416295954e-17,-6.69938803606291e-18
-1.91511228570931e-18,2.67978442245783e-17,-1.14843647792004e-17,-1.43556905510129e-17
-1.914878621448e-18,1.91438792649924e-17,1.72282996507605e-17,2.5839996001397e-17
-1.14810934795421e-17,1.34040335180053e-17,2.10550776743248e-17,-2.67969059165289e-17
1.91394396440275e-18,-2.48860616545927e-17,-1.14843647792004e-17,2.67959164944225e-17
-2.29687295584009e-17,2.10560707474354e-17,1.91534594997062e-18,-1.91534594997062e-18
3.82953088064285e-18,-1.91413381661507e-17,3.82812159306681e-18,1.914122133402e-17
-5.74194872533891e-18,-1.33994770649098e-17,-1.33990097363871e-17,2.10552967345698e-17
-1.91424188633592e-17,-2.10550192582594e-17,1.72281244025645e-17,1.9155869162401e-18
-1.72294679720671e-17,-9.57287428954146e-18,0,7.65625779014996e-18
-1.72279491543685e-17,1.91443465935151e-17,2.48855359100047e-17,-2.10542598494102e-17
-7.65577585761101e-18,-1.72292927238711e-17,-3.8278879288055e-18,3.83001281318181e-18
2.29689632226622e-17,1.33977245829499e-17,1.91409000456607e-17,1.722810249654e-17
-2.29690800547929e-17,-2.48841923405022e-17,2.10547855939981e-17,1.9141396582216e-17
5.74159822894694e-18,1.14852994362457e-17,0,-1.91406809854157e-17
9.57275745741081e-18,-1.33983087436032e-17,2.67980194727743e-17,1.33994770649098e-17
-2.48857111582007e-17,-2.2974454332803e-17,9.57299112167212e-18,1.91431636681922e-17
-2.87127812620916e-17,-3.83210848952544e-18,-2.6797260063925e-17,3.83139289272518e-18
-1.33976077508193e-17,1.53128076606266e-17,9.57158913610425e-18,-1.53124863722673e-17
7.65624318613363e-18,9.57123863971228e-18,1.72278907383032e-17,2.29693137190542e-17
-4.40265235797634e-17,-5.16825623096684e-17,1.91417762866406e-17,2.10558954992394e-17
-5.16825623096684e-17,-2.29691968869235e-17,1.33985716158972e-17,-1.72282412346952e-17
-4.78549080451242e-17,-1.91593741263207e-18,-2.67972016478597e-17,1.91604694275456e-18
-5.16804593313166e-17,-5.74019624337907e-18,-2.29687295584009e-17,-1.14829627936326e-17
-3.44553141480838e-17,-3.82835525732813e-18,1.53124863722673e-17,-5.74288338238416e-18
-1.91431782722085e-17,2.48860616545927e-17,-7.65624318613363e-18,1.53125155802999e-17
-7.65767437973416e-18,-7.65624318613363e-18,5.73996257911776e-18,1.72285917310871e-17
-4.97697866665722e-17,2.48850685814821e-17,1.91651427127718e-18,-2.48861784867233e-17
-4.40263191235348e-17,-2.6797084815729e-17,5.74089723616301e-18,-2.48852438296781e-17
-4.40286557661479e-17,-1.91265881096554e-18,1.72265471688007e-17,-3.82952357863468e-18
3.25396177017212e-17,2.48861127686498e-17,1.14834301221552e-17,7.65624318613363e-18
5.35961557776792e-17,-5.74253288599219e-18,-2.10557202510434e-17,1.72283580668258e-17
